mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8877833366394043,0.01257943616897119,0.0031258106231689454,0.006251621246337892,logistic,0.0011,250,[150],invscaling,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([150]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5,0.4988,0.5034,0.5008,0.5,0.5006,0.001538830724933688,883
1.0414987087249756,0.11637174080966661,0.011857414245605468,0.0060068431083936825,logistic,0.0011,250,[150],invscaling,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([150]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.493,0.5356,0.4914,0.4988,0.4922,0.5022,0.01690207087903726,865
1.0755394458770753,0.017202726977816354,0.00937824249267578,0.007657307052360588,logistic,0.0011,250,[150],invscaling,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([150]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.5354,0.5488,0.5218,0.4712,0.5516,0.52576,0.02927098221788943,692
4.6647144794464115,0.10197404888302011,0.009374713897705078,0.007654425285961302,logistic,0.0011,250,[150],adaptive,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([150]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5248,0.5414,0.5116,0.5608,0.4858,0.5248800000000001,0.02556078246063682,704
13.773395776748657,0.15301179558218791,0.012501811981201172,0.006250906451647551,logistic,0.0011,250,[150],adaptive,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([150]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5896,0.5704,0.594,0.5884,0.5834,0.58516,0.008115565291463057,401
13.541132640838622,0.11584121734853843,0.01318817138671875,0.006688842181782919,logistic,0.0011,250,[150],adaptive,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([150]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6254,0.6458,0.621,0.622,0.618,0.6264399999999999,0.00996425611874767,332
1.303907537460327,0.30714222757258036,0.009976625442504883,0.008220478726853334,logistic,0.0011,250,[200],constant,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([200]), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5224,0.4988,0.5,0.5038,0.5,0.505,0.0088616025638707,838
10.516717386245727,7.455548507318433,0.01368265151977539,0.0026330667851391467,logistic,0.0011,250,[200],constant,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([200]), 'learning_rate': 'constant', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5504,0.6084,0.5956,0.5,0.5864,0.56816,0.03915638389841433,440
16.619513416290282,0.10126565409472099,0.011958980560302734,0.006073456978934372,logistic,0.0011,250,[200],constant,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([200]), 'learning_rate': 'constant', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.639,0.6462,0.6218,0.622,0.6284,0.63148,0.00965699746297989,313
1.0854095458984374,0.04124898576288734,0.009356355667114258,0.007639568878500392,logistic,0.0011,250,[200],invscaling,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([200]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5004,0.5,0.5,0.5,0.4976,0.49959999999999993,0.0010119288512538795,910
1.2267355918884277,0.1335600055278065,0.015719795227050783,0.00015466487954705964,logistic,0.0011,250,[200],invscaling,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([200]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.517,0.5436,0.5272,0.5348,0.5282,0.5301600000000001,0.008808541309433695,669
1.2420057296752929,0.05522518558295894,0.015830850601196288,0.009892871964428049,logistic,0.0011,250,[200],invscaling,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([200]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.5318,0.5484,0.5264,0.4826,0.5306,0.52396,0.021997599869076633,710
5.638165855407715,0.07536746874330652,0.017027854919433594,0.0028025075012523123,logistic,0.0011,250,[200],adaptive,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([200]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5664,0.5618,0.5528,0.5182,0.5306,0.54596,0.01855818956687317,576
16.668512105941772,0.10834805975599184,0.009368896484375,0.00539741822077245,logistic,0.0011,250,[200],adaptive,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([200]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5748,0.5922,0.587,0.589,0.587,0.586,0.0059140510650483825,400
16.62216982841492,0.08527502779927307,0.016305255889892577,0.0011698404652053028,logistic,0.0011,250,[200],adaptive,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 250, 'hidden_layer_sizes': array([200]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6358,0.648,0.6166,0.6212,0.6302,0.63036,0.011081804907143968,317
0.4731149673461914,0.02232333631308542,0.0037286758422851564,0.006067108300681685,logistic,0.0011,300,[50],constant,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([50]), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5126,0.5466,0.4774,0.4748,0.5,0.5022800000000001,0.02626833835627978,863
2.1551313400268555,2.4542608065066784,0.009372663497924805,0.007652749514616272,logistic,0.0011,300,[50],constant,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([50]), 'learning_rate': 'constant', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5318,0.5138,0.5002,0.5724,0.5,0.52364,0.02701566952714666,713
7.019889497756958,0.09841835706237756,0.003125429153442383,0.006250858306884766,logistic,0.0011,300,[50],constant,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([50]), 'learning_rate': 'constant', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.624,0.628,0.6116,0.6162,0.6142,0.6188,0.006187729793712716,346
0.45168342590332033,0.015392338783874788,0.009373044967651368,0.00765306227417629,logistic,0.0011,300,[50],invscaling,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([50]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5082,0.5004,0.4858,0.5,0.501,0.49908,0.007291200175554081,919
0.5081903457641601,0.07967169594183945,0.0004014015197753906,0.0008028030395507812,logistic,0.0011,300,[50],invscaling,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([50]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5146,0.5,0.5,0.5,0.5,0.5029199999999999,0.005839999999999979,858
0.589388656616211,0.13051627003102997,0.006249094009399414,0.007653547220662039,logistic,0.0011,300,[50],invscaling,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([50]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.5,0.5002,0.5,0.5004,0.4978,0.49968,0.0009516301802696085,908
2.3372050762176513,0.05277763975194791,0.0062520503997802734,0.007657166746327648,logistic,0.0011,300,[50],adaptive,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([50]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.515,0.4684,0.5148,0.5458,0.5064,0.51008,0.024791805097652726,791
3.8621492862701414,1.6888716870381812,0.01500997543334961,0.0012497400381452542,logistic,0.0011,300,[50],adaptive,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([50]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5896,0.5382,0.5498,0.551,0.558,0.55732,0.017346630796785875,495
6.995590591430664,0.05369439056454342,0.003125762939453125,0.00625152587890625,logistic,0.0011,300,[50],adaptive,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([50]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6246,0.636,0.6114,0.613,0.6138,0.6197600000000001,0.009362392856529787,341
0.673519515991211,0.013185924436219064,0.017997598648071288,0.002891061081461207,logistic,0.0011,300,[100],constant,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([100]), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5002,0.5,0.4994,0.5,0.511,0.50212,0.004448100718284158,866
2.8616270065307616,3.7176942367923567,0.0030030250549316407,0.003889149250301202,logistic,0.0011,300,[100],constant,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([100]), 'learning_rate': 'constant', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.53,0.5354,0.583,0.5334,0.5,0.53636,0.02663633608437916,632
10.146144723892212,0.1486325567860298,0.007652473449707031,0.0069969767664947394,logistic,0.0011,300,[100],constant,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([100]), 'learning_rate': 'constant', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.628,0.6342,0.6092,0.6052,0.6168,0.61868,0.010980418935541587,347
0.6556183815002441,0.018308199043054026,0.010684490203857422,0.006394082635742797,logistic,0.0011,300,[100],invscaling,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([100]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.4992,0.5,0.5158,0.5,0.5002,0.50304,0.006389240956483035,855
0.7134503364562989,0.0975421194785643,0.01168198585510254,0.006055448006303473,logistic,0.0011,300,[100],invscaling,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([100]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5,0.5074,0.5068,0.5,0.5052,0.50388,0.0032486304806795077,849
0.7968044757843018,0.09690470390589172,0.009379911422729491,0.007658666440802896,logistic,0.0011,300,[100],invscaling,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([100]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.5068,0.5048,0.5212,0.4988,0.5092,0.50816,0.007373899917953853,808
3.5017455577850343,0.03113187644978337,0.011179065704345703,0.006148631758763379,logistic,0.0011,300,[100],adaptive,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([100]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.4824,0.4976,0.4666,0.5114,0.504,0.49240000000000006,0.016051417382897986,964
6.097152900695801,2.081990854156793,0.008432674407958984,0.007025439612646745,logistic,0.0011,300,[100],adaptive,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([100]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5872,0.536,0.5484,0.54,0.545,0.55132,0.0184319722222013,535
10.33495635986328,0.16772439105301343,0.009377861022949218,0.007656991926378759,logistic,0.0011,300,[100],adaptive,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([100]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6278,0.6362,0.6086,0.616,0.614,0.62052,0.010038804709725152,339
0.8623034477233886,0.0271783578964866,0.012501764297485351,0.0062508835316614,logistic,0.0011,300,[150],constant,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([150]), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5,0.5024,0.5,0.4922,0.5,0.49892000000000003,0.0034862013711201294,925
6.324263334274292,5.421897405988601,0.012502574920654297,0.006251288561498301,logistic,0.0011,300,[150],constant,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([150]), 'learning_rate': 'constant', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5216,0.5854,0.5026,0.5798,0.5018,0.53824,0.03694934911470024,620
12.811662721633912,0.05613372770657575,0.01308455467224121,0.0055427066033090925,logistic,0.0011,300,[150],constant,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([150]), 'learning_rate': 'constant', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6252,0.6348,0.606,0.5988,0.6126,0.61548,0.012993290576293604,357
0.8043109893798828,0.02955662355782337,0.005727291107177734,0.007063345570020758,logistic,0.0011,300,[150],invscaling,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([150]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.503,0.5,0.486,0.4998,0.4996,0.49768,0.005971398496164871,940
1.1043654441833497,0.09725146923747972,0.009377241134643555,0.007656488740605921,logistic,0.0011,300,[150],invscaling,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([150]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.4994,0.498,0.5,0.4954,0.501,0.49876000000000004,0.001940721515313311,927
1.0095718860626222,0.0956978898662033,0.009379100799560548,0.007658004722737731,logistic,0.0011,300,[150],invscaling,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([150]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.5542,0.5126,0.5074,0.5498,0.4976,0.5243199999999999,0.0231501533472243,707
4.410961389541626,0.1981954054128158,0.009254741668701171,0.0075598946128145215,logistic,0.0011,300,[150],adaptive,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([150]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5198,0.5332,0.531,0.5008,0.4954,0.51604,0.015431603934782672,755
7.309283971786499,2.797507014201338,0.009375,0.007654655554616931,logistic,0.0011,300,[150],adaptive,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([150]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5532,0.543,0.54,0.561,0.5448,0.5484,0.007674372938553364,562
12.842329454421996,0.1243599416467756,0.013604736328125,0.007129146021662496,logistic,0.0011,300,[150],adaptive,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([150]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6248,0.6364,0.6084,0.6174,0.6086,0.61912,0.010577409890894817,345
1.0372965812683106,0.04405816684158625,0.007354068756103516,0.007051576536348755,logistic,0.0011,300,[200],constant,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([200]), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.502,0.4994,0.5,0.4996,0.5002,0.50024,0.000924337600663308,889
13.006442546844482,5.988495872794557,0.012507820129394531,0.006253915271023618,logistic,0.0011,300,[200],constant,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([200]), 'learning_rate': 'constant', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5,0.5832,0.5748,0.5798,0.5758,0.56272,0.03150227928261699,466
15.730065107345581,0.13895375003999164,0.012057638168334961,0.0034366340744145566,logistic,0.0011,300,[200],constant,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([200]), 'learning_rate': 'constant', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6284,0.6306,0.6088,0.6132,0.6164,0.61948,0.008558130637002462,343
1.0125269412994384,0.02748105967022631,0.010178327560424805,0.00836715580386182,logistic,0.0011,300,[200],invscaling,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([200]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,898
1.2769540309906007,0.0523816758780064,0.009375715255737304,0.0076552394560017705,logistic,0.0011,300,[200],invscaling,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([200]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.4746,0.5164,0.4766,0.5228,0.498,0.49768000000000007,0.01979195796276861,939
1.2119800567626953,0.079055733309372,0.011476755142211914,0.006992059789235535,logistic,0.0011,300,[200],invscaling,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([200]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.5734,0.4892,0.519,0.5254,0.531,0.5276,0.027064958895220956,685
5.287613296508789,0.12658591667645072,0.012500286102294922,0.006250145431240166,logistic,0.0011,300,[200],adaptive,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([200]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.4584,0.5126,0.5474,0.5286,0.5274,0.51488,0.03032401028887835,763
11.30069465637207,3.660861052877622,0.014106559753417968,0.0030489254839158107,logistic,0.0011,300,[200],adaptive,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([200]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5898,0.5406,0.5472,0.5714,0.55,0.5598000000000001,0.018209887424144058,481
15.701425313949585,0.13379276481536537,0.015632772445678712,1.0130517368232346e-05,logistic,0.0011,300,[200],adaptive,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0011, 'batch_size': 300, 'hidden_layer_sizes': array([200]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6248,0.6282,0.6018,0.6162,0.6176,0.61772,0.009118420915926177,351
0.568417739868164,0.01804452367169478,0.006126213073730469,0.007505612248721757,logistic,0.0021,200,[50],constant,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([50]), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.4952,0.518,0.535,0.5,0.5414,0.5179199999999999,0.01833231027448533,743
6.9695803165435795,2.7773216232040028,0.007225656509399414,0.00637578673516369,logistic,0.0021,200,[50],constant,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([50]), 'learning_rate': 'constant', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.558,0.617,0.6006,0.6016,0.589,0.59324,0.01974047618473271,375
8.393895959854126,0.10211964496177031,0.003125905990600586,0.006251811981201172,logistic,0.0021,200,[50],constant,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([50]), 'learning_rate': 'constant', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6466,0.6474,0.6232,0.6256,0.6326,0.6350800000000001,0.010214186213301554,290
0.5458319187164307,0.01175079407002797,0.0,0.0,logistic,0.0021,200,[50],invscaling,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([50]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.4996,0.4996,0.496,0.5,0.4988,0.4988,0.001453272169966795,926
0.5301233768463135,0.02292473823481047,0.003125619888305664,0.006251239776611328,logistic,0.0021,200,[50],invscaling,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([50]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5022,0.4958,0.5,0.4986,0.5276,0.50484,0.011567817425945122,841
0.6220629692077637,0.08214545064554804,0.00855412483215332,0.007143317188427272,logistic,0.0021,200,[50],invscaling,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([50]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.4904,0.4782,0.5132,0.497,0.499,0.49556000000000006,0.011428665713896781,953
2.8767240047454834,0.06081208870959008,0.0031278133392333984,0.006255626678466797,logistic,0.0021,200,[50],adaptive,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([50]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.4908,0.532,0.5208,0.525,0.4936,0.51244,0.01693205244499321,776
7.5762810707092285,1.7272106741491307,0.0,0.0,logistic,0.0021,200,[50],adaptive,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([50]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5508,0.6182,0.5898,0.5914,0.5944,0.5889200000000001,0.021667524085598716,385
8.394176912307739,0.09631373954431166,0.006257152557373047,0.007663416358653874,logistic,0.0021,200,[50],adaptive,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([50]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6508,0.6506,0.6248,0.6262,0.6336,0.6372,0.011421383453855315,261
0.7626607894897461,0.03069734246288185,0.005925893783569336,0.00727571380300676,logistic,0.0021,200,[100],constant,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([100]), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.5004,0.5,0.5086,0.4992,0.5018,0.502,0.003405877273185308,867
9.9328058719635,3.955612600759339,0.015310001373291016,0.0006444544320529448,logistic,0.0021,200,[100],constant,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([100]), 'learning_rate': 'constant', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.6086,0.612,0.5982,0.5964,0.5256,0.58816,0.03183894470612996,388
11.849564266204833,0.10423696743488223,0.0077304840087890625,0.006676214167508466,logistic,0.0021,200,[100],constant,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([100]), 'learning_rate': 'constant', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6432,0.648,0.622,0.618,0.6392,0.63408,0.011896621369111487,298
0.8062387943267822,0.021247846266197416,0.003127861022949219,0.006255722045898438,logistic,0.0021,200,[100],invscaling,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([100]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.4996,0.4994,0.5,0.5008,0.5,0.49996,0.0004800000000000073,899
0.9244735717773438,0.10426239463141501,0.0011069774627685547,0.0022139549255371094,logistic,0.0021,200,[100],invscaling,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([100]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.5416,0.4998,0.4712,0.502,0.5072,0.5043599999999999,0.022453650037354715,845
0.9508499145507813,0.07845627519407385,0.0031264305114746095,0.006252861022949219,logistic,0.0021,200,[100],invscaling,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([100]), 'learning_rate': 'invscaling', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.5388,0.4838,0.4934,0.4642,0.5108,0.49820000000000003,0.025272593851838776,931
4.044458293914795,0.08246117092827993,0.008159112930297852,0.009064497699400357,logistic,0.0021,200,[100],adaptive,0.001,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([100]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.512,0.5194,0.5492,0.5056,0.5174,0.52072,0.015023501589176872,729
11.813427257537843,0.08563171812918566,0.012505865097045899,0.006252942743486784,logistic,0.0021,200,[100],adaptive,0.011,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([100]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.011, 'solver': 'sgd'}",0.6108,0.61,0.593,0.5934,0.5958,0.6006,0.00806275387197203,369
11.7792799949646,0.07956179642988012,0.012585020065307618,0.006294248683163355,logistic,0.0021,200,[100],adaptive,0.020999999999999998,sgd,"{'activation': 'logistic', 'alpha': 0.0021, 'batch_size': 200, 'hidden_layer_sizes': array([100]), 'learning_rate': 'adaptive', 'learning_rate_init': 0.020999999999999998, 'solver': 'sgd'}",0.6488,0.65,0.629,0.6266,0.6362,0.63812,0.009744413784317662,247
